cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f11300045,f162521,50,f7891031412251,7.5,4.821944444444445,21039011,"099 MAIONESE TRADIC.SH HEMMER....... .01X200 %AGR:  40,2300 B.ST: *******24,31 V.ST: ********2,66      CXA:       0,250",11/12/2025,
f10900126,f84255,50,f7896058258097,4.99,3.03,19053200,"000 WAFER TORTUG MORANGO..............01X 85      CXA:       0,333",04/02/2026,
f12000035,f1905223,50,f7896067200032,6.99,4.6,85061020,"001 PILHA COMUM AA (UM 3SHS)........01X 04UN      CXA:       0,050",04/02/2026,
f12000038,f1406221,50,f7896067203033,9.5,6.22,85061020,"001 PILHA COMUM AAA (R03UAL 4B).....01X 04UN      CXA:       0,050",05/22/2026,
f13600094,f1062543,50,f7891242457850,10.2,5.39,34025000,"001 LIMP PERF UAU FLOR SONHOS PROMO.01X 01LT      CXA:       0,250",09/16/2025,
f10800243,f174120,50,f7891118025664,2.99,1.72,17041000,"001 CH TORTUG HUEVITOS................01X 25      CXA:       0,083",02/01/2026,
f12600007,f3204,50,f7896004401409,22.5,15.59,20098921,"099 AGUA DE COCO SOCOCO.01LT..........01X 01 %AGR:  59,6400 B.ST: ******168,96 V.ST: *******20,25      CXA:       1,000",03/18/2026,
f12600009,f2553,50,f7896004400341,16.5,10.95,8011100,"001 COCO RALADO FLOCOCO SACHET........01X100      CXA:       0,250",06/17/2025,
f13600099,f1762582,50,f7891242459199,16.2,10.79,34025000,"001 LIMP PERF UAU LAVAN CONFOR PROM.01X 02LT      CXA:       0,500",06/17/2025,
f13600095,f5551,50,f7891242457034,6.5,3.65,34025000,"001 LIMP PERF UAU FLOR SONHOS.......01X500ML      CXA:       0,250",05/22/2026,
f13500064,f2306214,50,f7898629571086,5.2,3.41,17049020,"001 BL GELAT URSINHO DE OURO........01X 50GR      CXA:       0,333",04/07/2026,
f17300018,f2762519,50,f7898760170155,12.99,8.41,18069000,"099 CREME AVELA CACAU LEITE NUTALL..01X180GR %AGR: 103,8700 B.ST: ********8,72 V.ST: ********1,53      CXA:       0,083",06/27/2025,
f17300017,f2762541,50,f7898760170148,14.5,9.52,18069000,"099 CREME AVELA CACAU NUTALL........01X180GR %AGR: 103,8700 B.ST: ********8,72 V.ST: ********1,53      CXA:       0,083",11/12/2025,
f10400047,f3056,50,f7896423419276,5.99,4.06,18069000,"099 MEM CHOCOLATE AO LEITE TUBO.....01X 30GR %AGR:  73,1000 B.ST: *******43,20 V.ST: ********5,43      CXA:       0,041",03/08/2026,
f11300029,f0507231,50,f7891031409404,11.99,7.98,21032010,"099 KETCHUP TRADIC.BG HEMMER........ .01X320 %AGR:  73,0800 B.ST: *******49,53 V.ST: ********6,22      CXA:       0,240",03/23/2026,
f11000106,f1108214,50,f7898331012563,9.5,6.16375,19012090,"001 MIST BOLO LARANJA FLEISCHMANN ....01X390      CXA:       0,200",05/22/2026,
f13600102,f00048,50,f7891242457010,5.99,3.64,34025000,"001 LIMP PERF UAU NATUR HARMONIA....01X500ML      CXA:       0,250",02/27/2026,
f12200108,f2301232,50,f7896009760655,11.99,7.97,85061019,"001 PILHA RAY ALK AAA CJ2 BLIST.....01X 02UN      CXA:       0,041",03/23/2026,
f12200129,f6193,50,f7896009718113,9.5,6.1,85061020,"001 PILHA RAY AM AA.................01X 04UN      CXA:       0,250",03/23/2026,
f10900103,f1907222,50,f7896058258660,3.99,2.22,19053200,"000 BISC TORTUG RECH MORANGO. ........01X120      CXA:       0,250",12/03/2025,
f12700153,f1873,50,f7898192030287,10.5,6.38,22021000,"099 SUFRESH MACA....................01X 01LT %AGR:  53,7900 B.ST: *******72,15 V.ST: ********7,36      CXA:       1,000",02/27/2026,
f15800004,f2272560,50,f7891030300139,4.2,2.78,4029900,"001 QUEIJO RALADO MOCOCA............01X 40GR      CXA:       1,000",07/22/2025,
f10400112,f72248,50,f7896423470994,5.5,3.29,19053100,"000 TWIX ORIGINAL CARAMELO..........01X 40GR      CXA:       0,083",07/23/2025,
f10400126,f3112453,50,f7896423445985,5.5,3.5899,18063110,"099 SNICKERS MORANGO................01X 42GR %AGR:  84,6600 B.ST: *******79,77 V.ST: *******10,37      CXA:       0,083",03/08/2026,
f12900019,f2372550,50,f3046920028363,51.99,34.43,18063210,"099 EXCELLENCE DARK 85..............01X100GR %AGR:  72,4100 B.ST: *******98,96 V.ST: *******17,00      CXA:       0,200",03/08/2026,
